YoksisId,Ad,KisaAd,Tur,UstYoksisId,Durum,AdIng,EnumBirimTuru,THE,QS,IliskiliYoksisId
235319,TIBBİ FARMAKOLOJİ (DR) (MERSİN ÜNİV. ORTAK),TIBBİ FAR,Doktora Programı,107694,Kapatılmış,MEDICAL PHARMACOLOGY (DR) (MERSIN UNI. PARTNER),17,NULL,NULL,247616
236861,MUHASEBE (DR),"MUHASEBE ",Doktora Programı,107695,Aktif,ACCOUNTING (DR),17,NULL,NULL,107445
236863,PAZARLAMA (DR),PAZARLAMA,Doktora Programı,107695,Aktif,MARKETING (DR),17,NULL,NULL,107445
239266,ELEKTRİK VE ENERJİ BÖLÜMÜ,"ELEKTRİK ",Bölüm,207905,Aktif,DEPARTMENT OF ELECTRICITY AND ENERGY,10,104,NULL,0
239267,GAZ VE TESİSATI TEKNOLOJİSİ PR.,GAZ VE TE,Önlisans,239266,Yarı Pasif,GAS AND INSTALLATION TECHNOLOGY PR.,20,104,NULL,0
240228,ÇOCUK GELİŞİMİ PR. (UZAKTAN ÖĞRETİM),ÇOCUK GEL,Önlisans,166773,Aktif,CHILD DEVELOPMENT PR. (DISTANCE EDUCATION),20,NULL,NULL,0
240229,ELEKTRONİK HABERLEŞME TEKNOLOJİSİ PR. (UZAKTAN ÖĞRETİM),ELEKTRONİ,Önlisans,166777,Aktif,ELECTRONIC COMMUNICATION TECHNOLOGY PR. (DISTANCE EDUCATION),20,NULL,NULL,0
240230,TOPTAN VE PERAKENDE SATIŞ BÖLÜMÜ,TOPTAN VE,Bölüm,107653,Aktif,DEPARTMENT OF WHOLESALE AND RETAIL SALES,10,108,NULL,0
240231,EMLAK VE EMLAK YÖNETİMİ PR.,"EMLAK VE ",Önlisans,240230,Yarı Pasif,REAL ESTATE AND REAL ESTATE MANAGEMENT PR.,20,108,NULL,0
240232,FİZYOTERAPİ PR.,FİZYOTERA,Önlisans,166924,Kapatılmış,PHYSIOTHERAPY PR.,20,NULL,NULL,0
240233,HEMŞİRELİK PR. (İÖ),HEMŞİRELİ,Lisans,107579,Yarı Pasif,NURSING PR. (EVENING EDUCATION),13,NULL,NULL,0
240234,"MAKİNE, RESİM VE KONSTRÜKSİYON PR.","MAKİNE, R",Önlisans,166785,Yarı Pasif,MECHANICAL DRAWING AND CONSTRUCTION PR.,20,NULL,NULL,0
240235,SU ÜRÜNLERİ BÖLÜMÜ,SU ÜRÜNLE,Bölüm,207905,Aktif,DEPARTMENT OF AQUATIC PRODUCTS,10,106,NULL,0
240236,SU ÜRÜNLERİ PR.,SU ÜRÜNLE,Önlisans,240235,Yarı Pasif,AQUATIC PRODUCTS PR.,20,107,NULL,0
240966,İLETİŞİM BİLİMLERİ PR.,"İLETİŞİM ",Lisans,143033,Aktif,COMMUNICATION SCIENCES PR.,13,105,NULL,0
240990,PSİKOLOJİ PR.,PSİKOLOJİ,Lisans,203819,Aktif,PSYCHOLOGY PR.,13,111,NULL,0
241206,SINAV UYGULAMA VE ARAŞTIRMA MERKEZİ,SINAV UYG,Uygulama ve Araştırma Merkezi,107211,Aktif,EXAM APPLICATION AND RESEARCH CENTER,8,NULL,NULL,0
241434,ORTODONTİ (DR),ORTODONTİ,Doktora Programı,107694,Aktif,ORTHODONTICS (DR),17,NULL,NULL,107265
242016,UZAKTAN EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,UZAKTAN E,Uygulama ve Araştırma Merkezi,107211,Aktif,DISTANT EDUCATION APPLICATION AND RESEARCH CENTER,8,NULL,NULL,0
242060,RESİM-İŞ EĞİTİMİ (YL) (TEZSİZ) (İÖ),"RESİM-İŞ ",Tezsiz Yüksek Lisans Programı,107695,Aktif,ART TEACHING (MASTER) (WITHOUT THESIS) (EVENING EDUCATION),29,NULL,NULL,107349
242061,EKONOMİ (YL) (TEZSİZ) (İÖ),EKONOMİ (,Tezsiz Yüksek Lisans Programı,107695,Aktif,ECONOMICS (MASTER) (WITHOUT THESIS) (EVENING EDUCATION),29,NULL,NULL,107440
242062,TÜRK DİLİ VE EDEBİYATI (YL) (TEZSİZ) (İÖ),TÜRK DİLİ,Tezsiz Yüksek Lisans Programı,107695,Aktif,TURKISH LANGUAGE AND LITERATURE (MASTER) (WITHOUT THESIS) (EVENING EDUCATION),29,NULL,NULL,107314
242063,HALK SAĞLIĞI (YL) (TEZSİZ) (İÖ),HALK SAĞL,Tezsiz Yüksek Lisans Programı,107694,Aktif,PUBLIC HEALTH (MASTER) (WITHOUT THESIS) (EVENING EDUCATION),29,NULL,NULL,107234
242351,ALMAN DİLİ EĞİTİMİ (YL) (TEZLİ) (ALMANCA),ALMAN DİL,Tezli Yüksek Lisans Programı,107695,Aktif,GERMAN LANGUAGE TEACHING (MASTER) (WITH THESIS) (GERMAN),16,NULL,NULL,107337
242352,EKONOMETRİ (YL) (TEZLİ),EKONOMETR,Tezli Yüksek Lisans Programı,107695,Aktif,ECONOMETRICS (MASTER) (WITH THESIS),16,NULL,NULL,107436
242354,EĞİTİM BİLİMLERİ (YL) (TEZLİ),EĞİTİM Bİ,Tezli Yüksek Lisans Programı,107695,Aktif,EDUCATIONAL SCIENCES (MASTER) (WITH THESIS),16,NULL,NULL,107327
242356,BİLGİSAYAR VE ÖĞRETİM TEKNOLOJİLERİ EĞİTİMİ (YL) (TEZLİ),BİLGİSAYA,Tezli Yüksek Lisans Programı,107695,Aktif,COMPUTER EDUCATION AND INSTRUCTIONAL TECHNOLOGY (MASTER) (WITH THESIS),16,109,NULL,107363
242357,FELSEFE VE DİN BİLİMLERİ (YL) (TEZLİ),FELSEFE V,Tezli Yüksek Lisans Programı,107695,Aktif,PHILOSOPHY AND RELIGIOUS STUDIES (MASTER) (WITH THESIS),16,NULL,NULL,107418
242358,FRANSIZ DİLİ VE EĞİTİMİ (YL) (TEZLİ) (FRANSIZCA),FRANSIZ D,Tezli Yüksek Lisans Programı,107695,Aktif,FRENCH LANGUAGE AND TEACHING (MASTER) (WITH THESIS) (FRENCH),16,NULL,NULL,107337
242360,MALİYE (YL) (TEZSİZ) (İÖ),MALİYE (Y,Tezsiz Yüksek Lisans Programı,107695,Aktif,PUBLIC FINANCE (MASTER) (WITHOUT THESIS) (EVENING EDUCATION),29,NULL,NULL,107452
242361,MUHASEBE (YL) (TEZSİZ) (İÖ),"MUHASEBE ",Tezsiz Yüksek Lisans Programı,107695,Aktif,ACCOUNTING (MASTER) (WITHOUT THESIS) (EVENING EDUCATION),29,NULL,NULL,107445
242363,MUHASEBE (YL) (TEZSİZ) (UZAKTAN ÖĞRETİM),"MUHASEBE ",Tezsiz Yüksek Lisans Programı,107695,Aktif,ACCOUNTING (MASTER) (WITHOUT THESIS) (DISTANCE EDUCATION),29,NULL,NULL,107445
242364,OKUL ÖNCESİ EĞİTİMİ (YL) (TEZLİ),OKUL ÖNCE,Tezli Yüksek Lisans Programı,107695,Aktif,PRESCHOOL EDUCATION (MASTER) (WITH THESIS),16,NULL,NULL,298607
242365,PAZARLAMA (YL) (TEZSİZ) (UZAKTAN ÖĞRETİM),PAZARLAMA,Tezsiz Yüksek Lisans Programı,107695,Aktif,MARKETING (MASTER) (WITHOUT THESIS) (DISTANCE EDUCATION),29,NULL,NULL,107445
242366,MÜZİK ANASANAT DALI (YL) (TEZLİ),MÜZİK ANA,Tezli Yüksek Lisans Programı,107695,Aktif,MUSIC (MASTER) (WITH THESIS),16,NULL,NULL,107612
242368,SINIF ÖĞRETMENLİĞİ (YL) (TEZSİZ) (UZAKTAN ÖĞRETİM),SINIF ÖĞR,Tezsiz Yüksek Lisans Programı,107695,Aktif,CLASSROOM TEACHING (MASTER) (WITHOUT THESIS) (DISTANCE EDUCATION),29,NULL,NULL,298607
242369,TEMEL İSLAM BİLİMLERİ (YL) (TEZLİ),TEMEL İSL,Tezli Yüksek Lisans Programı,107695,Aktif,BASIC ISLAMIC SCIENCES (MASTER) (WITH THESIS),16,NULL,NULL,107410
242370,TÜRK DİLİ VE EDEBİYATI (YL) (TEZLİ),TÜRK DİLİ,Tezli Yüksek Lisans Programı,107695,Aktif,TURKISH LANGUAGE AND LITERATURE (MASTER) (WITH THESIS),16,NULL,NULL,107314
242371,YÖNETİM VE ORGANİZASYON (YL) (TEZLİ),YÖNETİM V,Tezli Yüksek Lisans Programı,107695,Aktif,ADMINISTRATION AND ORGANIZATION (MASTER) (WITH THESIS),16,NULL,NULL,107445
242374,YÖNETİM VE ORGANİZASYON (YL) (TEZSİZ) (UZAKTAN ÖĞRETİM),YÖNETİM V,Tezsiz Yüksek Lisans Programı,107695,Aktif,ADMINISTRATION AND ORGANIZATION (MASTER) (WITHOUT THESIS) (DISTANCE EDUCATION),29,NULL,NULL,107445
242375,İKTİSAT (YL) (TEZLİ),İKTİSAT (,Tezli Yüksek Lisans Programı,107695,Aktif,ECONOMICS (MASTER) (WITH THESIS),16,NULL,NULL,107440
242376,DIŞ TİCARET VE KAMBİYO (YL) (TEZSİZ) (İÖ),DIŞ TİCAR,Tezsiz Yüksek Lisans Programı,107695,Aktif,INTERNATIONAL TRADE AND EXCHANGE (MASTER) (WITHOUT THESIS) (EVENING EDUCATION),29,NULL,NULL,107440
242378,İNGİLİZ DİLİ EĞİTİMİ (YL) (TEZLİ) (İNGİLİZCE),İNGİLİZ D,Tezli Yüksek Lisans Programı,107695,Aktif,ENGLISH LANGUAGE TEACHING (MASTER) (WITH THESIS) (ENGLISH),16,NULL,NULL,107337
242379,SERAMİK (YL) (TEZLİ),SERAMİK (,Tezli Yüksek Lisans Programı,107695,Aktif,CERAMICS (MASTER) (WITH THESIS),16,NULL,NULL,107374
242380,İŞLETME (YL) (TEZLİ),İŞLETME (,Tezli Yüksek Lisans Programı,107695,Aktif,BUSINESS ADMINISTRATION (MASTER) (WITH THESIS),16,NULL,NULL,107445
242382,İŞLETME (YL) (TEZSİZ) (İÖ),İŞLETME (,Tezsiz Yüksek Lisans Programı,107695,Aktif,BUSINESS ADMINISTRATION (MASTER) (WITHOUT THESIS) (EVENING EDUCATION),29,NULL,NULL,107445
242383,İŞLETME VE TEKNOLOJİ YÖNETİMİ (YL) (TEZSİZ) (UZAKTAN ÖĞRETİM),İŞLETME V,Tezsiz Yüksek Lisans Programı,107695,Aktif,BUSINESS ADMINISTRATION AND TECHNOLOGY MANAGEMENT (MASTER) (WITHOUT THESIS) (DISTANCE EDUCATION),29,NULL,NULL,107445
242384,BANKACILIK VE BORSA (YL) (TEZSİZ) (İÖ),BANKACILI,Tezsiz Yüksek Lisans Programı,107695,Aktif,BANKING AND STOCK MARKET (MASTER) (WITHOUT THESIS) (EVENING EDUCATION),29,NULL,NULL,107445
242385,BANKACILIK VE FİNANS (YL) (TEZSİZ) (UZAKTAN ÖĞRETİM),BANKACILI,Tezsiz Yüksek Lisans Programı,107695,Aktif,BANKING AND FINANCE (MASTER) (WITHOUT THESIS) (DISTANCE EDUCATION),29,NULL,NULL,107445
242387,BAHÇE BİTKİLERİ (YL) (TEZLİ),BAHÇE BİT,Tezli Yüksek Lisans Programı,107691,Aktif,HORTICULTURAL CROPS (MASTER) (WITH THESIS),16,NULL,NULL,107518
242388,BİLGİSAYAR MÜHENDİSLİĞİ (YL) (TEZSİZ),BİLGİSAYA,Tezsiz Yüksek Lisans Programı,107691,Aktif,COMPUTER ENGINEERING (MASTER) (WITHOUT THESIS),29,NULL,NULL,379437
242389,BİTKİ KORUMA (YL) (TEZLİ),BİTKİ KOR,Tezli Yüksek Lisans Programı,107691,Aktif,PLANT PROTECTION (MASTER) (WITH THESIS),16,NULL,NULL,107520
242390,BİYOLOJİ (YL) (TEZLİ),"BİYOLOJİ ",Tezli Yüksek Lisans Programı,107691,Aktif,BIOLOGY (MASTER) (WITH THESIS),16,NULL,NULL,107279
242391,ELEKTRİK-ELEKTRONİK MÜHENDİSLİĞİ (YL) (TEZSİZ),ELEKTRİK-,Tezsiz Yüksek Lisans Programı,107691,Aktif,ELECTRICAL-ELECTRONICS ENGINEERING (MASTER) (WITHOUT THESIS),29,NULL,NULL,379439
242392,ENDÜSTRİ MÜHENDİSLİĞİ (YL) (TEZLİ),"ENDÜSTRİ ",Tezli Yüksek Lisans Programı,107691,Aktif,INDUSTRIAL ENGINEERING (MASTER) (WITH THESIS),16,NULL,NULL,379440
242393,FİZİK (YL) (TEZLİ),FİZİK (YL,Tezli Yüksek Lisans Programı,107691,Aktif,PHYSICS (MASTER) (WITH THESIS),16,NULL,NULL,107284
242394,JEOLOJİ MÜHENDİSLİĞİ (YL) (TEZLİ),JEOLOJİ M,Tezli Yüksek Lisans Programı,107691,Aktif,GEOLOGICAL ENGINEERING (MASTER) (WITH THESIS),16,NULL,NULL,379443
242395,KİMYA (YL) (TEZLİ),KİMYA (YL,Tezli Yüksek Lisans Programı,107691,Aktif,CHEMISTRY (MASTER) (WITH THESIS),16,NULL,NULL,107297
242396,MADEN MÜHENDİSLİĞİ (YL) (TEZLİ),MADEN MÜH,Tezli Yüksek Lisans Programı,107691,Aktif,MINING ENGINEERING (MASTER) (WITH THESIS),16,NULL,NULL,379444
242398,MAKİNE MÜHENDİSLİĞİ (YL) (TEZLİ) (İNGİLİZCE),MAKİNE MÜ,Tezli Yüksek Lisans Programı,107691,Aktif,MECHANICAL ENGINEERING (MASTER) (WITH THESIS) (ENGLISH),16,NULL,NULL,379445
242399,MAKİNE MÜHENDİSLİĞİ (YL) (TEZSİZ),MAKİNE MÜ,Tezsiz Yüksek Lisans Programı,107691,Aktif,MECHANICAL ENGINEERING (MASTER) (WITHOUT THESIS),29,NULL,NULL,379445
242400,MATEMATİK (YL) (TEZLİ),MATEMATİK,Tezli Yüksek Lisans Programı,107691,Aktif,MATHEMATICS (MASTER) (WITH THESIS),16,NULL,NULL,107303
242401,MÜHENDİSLİK VE TEKNOLOJİ YÖNETİMİ (YL) (TEZSİZ),MÜHENDİSL,Disiplinlerarası Tezsiz Yüksek Lisans Programı,107691,Aktif,ENGINEERING AND TECHNOLOGY MANAGEMENT (MASTER) (WITHOUT THESIS),30,NULL,NULL,446159
242404,BİYOLOJİ EĞİTİMİ (YL) (TEZSİZ),"BİYOLOJİ ",Tezsiz Yüksek Lisans Programı,107691,Aktif,BIOLOGY TEACHING (MASTER) (WITHOUT THESIS),29,NULL,NULL,107279
242405,FİZİK ÖĞRETMENLİĞİ (YL) (TEZSİZ),FİZİK ÖĞR,Tezsiz Yüksek Lisans Programı,107691,Aktif,PHYSICS TEACHING (MASTER) (WITHOUT THESIS),29,NULL,NULL,107284
242406,KİMYA EĞİTİMİ (YL) (TEZSİZ),KİMYA EĞİ,Tezsiz Yüksek Lisans Programı,107691,Aktif,CHEMISTRY TEACHING (MASTER) (WITHOUT THESIS),29,NULL,NULL,107297
242408,MATEMATİK ÖĞRETMENLİĞİ (YL) (TEZSİZ),MATEMATİK,Tezsiz Yüksek Lisans Programı,107691,Aktif,MATHEMATICS EDUCATION (MASTER) (WITHOUT THESIS),29,NULL,NULL,107303
242409,PEYZAJ MİMARLIĞI (YL) (TEZLİ),PEYZAJ Mİ,Tezli Yüksek Lisans Programı,107691,Aktif,LANDSCAPE ARCHITECTURE (MASTER) (WITH THESIS),16,NULL,NULL,107526
242411,SU ÜRÜNLERİ (YL) (TEZLİ),SU ÜRÜNLE,Tezli Yüksek Lisans Programı,107691,Aktif,AQUATIC PRODUCTS (MASTER) (WITH THESIS),16,NULL,NULL,166556
242412,SU ÜRÜNLERİ YETİŞTİRİCİLİĞİ (DR),SU ÜRÜNLE,Doktora Programı,107691,Aktif,AQUATIC PRODUCTS CULTIVATION (DR),17,106,NULL,107552
242413,SU ÜRÜNLERİ YETİŞTİRİCİLİĞİ (YL) (TEZLİ),SU ÜRÜNLE,Tezli Yüksek Lisans Programı,107691,Aktif,AQUATIC PRODUCTS CULTIVATION (MASTER) (WITH THESIS),16,NULL,NULL,107552
242415,TARIM EKONOMİSİ (YL) (TEZLİ),TARIM EKO,Tezli Yüksek Lisans Programı,107691,Aktif,AGRICULTURAL ECONOMICS (MASTER) (WITH THESIS),16,NULL,NULL,107528
242416,TARLA BİTKİLERİ (YL) (TEZLİ),TARLA BİT,Tezli Yüksek Lisans Programı,107691,Aktif,ARABLE CROPS (MASTER) (WITH THESIS),16,NULL,NULL,107531
242417,TEKSTİL MÜHENDİSLİĞİ (YL) (TEZLİ),TEKSTİL M,Tezli Yüksek Lisans Programı,107691,Aktif,TEXTILE ENGINEERING (MASTER) (WITH THESIS),16,NULL,NULL,379447
242419,TOPRAK BİLİMİ VE BİTKİ BESLEME (YL) (TEZLİ),TOPRAK Bİ,Tezli Yüksek Lisans Programı,107691,Aktif,SOIL SCIENCE AND PLANT NUTRITION (MASTER) (WITH THESIS),16,NULL,NULL,107533
242420,ZOOTEKNİ (YL) (TEZLİ),"ZOOTEKNİ ",Tezli Yüksek Lisans Programı,107691,Aktif,ZOOTECHNICS (MASTER) (WITH THESIS),16,NULL,NULL,107535
242421,ÇEVRE MÜHENDİSLİĞİ (YL) (TEZLİ),ÇEVRE MÜH,Tezli Yüksek Lisans Programı,107691,Aktif,ENVIRONMENTAL ENGINEERING (MASTER) (WITH THESIS),16,NULL,NULL,379438
242422,İNŞAAT MÜHENDİSLİĞİ (YL) (TEZLİ),İNŞAAT MÜ,Tezli Yüksek Lisans Programı,107691,Aktif,CIVIL ENGINEERING (MASTER) (WITH THESIS),16,NULL,NULL,379442
242423,İSTATİSTİK (YL) (TEZLİ),İSTATİSTİ,Tezli Yüksek Lisans Programı,107691,Aktif,STATISTICS (MASTER) (WITH THESIS),16,NULL,NULL,107290
242557,BİLGİSAYAR TEKNOLOJİLERİ BÖLÜMÜ,BİLGİSAYA,Bölüm,213154,Aktif,DEPARTMENT OF COMPUTER TECHNOLOGIES,10,103,NULL,0
242558,BİLGİSAYAR PROGRAMCILIĞI PR.,BİLGİSAYA,Önlisans,242557,Pasif,COMPUTER PROGRAMMING PR.,20,103,NULL,0
242559,ORMANCILIK BÖLÜMÜ,ORMANCILI,Bölüm,213154,Aktif,DEPARTMENT OF FORESTRY,10,106,NULL,0
242560,ORMANCILIK VE ORMAN ÜRÜNLERİ PR.,ORMANCILI,Önlisans,242559,Aktif,FORESTRY AND FOREST PRODUCTS PR.,20,106,NULL,0
242561,MADENCİLİK VE MADEN ÇIKARMA BÖLÜMÜ,MADENCİLİ,Bölüm,213154,Aktif,DEPARTMENT OF MINING AND MINE HOISTING,10,107,NULL,0
242562,MADEN TEKNOLOJİSİ PR.,MADEN TEK,Önlisans,242561,Yarı Pasif,MINING TECHNOLOGY PR.,20,107,NULL,0
243193,TEMEL BİLİMLER BÖLÜMÜ,TEMEL BİL,Bölüm,228577,Aktif,DEPARTMENT OF BASIC SCIENCES (VETERINARY MEDICINE),10,106,NULL,0
243194,VETERİNERLİK ANATOMİSİ ANABİLİM DALI,VETERİNER,Anabilim Dalı,243193,Aktif,DEPARTMENT OF VETERINARY ANATOMY,11,106,NULL,0
243195,VETERİNERLİK BİYOKİMYASI ANABİLİM DALI,VETERİNER,Anabilim Dalı,243193,Aktif,DEPARTMENT OF VETERINARY BIOCHEMISTRY,11,106,NULL,0
243196,VETERİNERLİK FİZYOLOJİSİ ANABİLİM DALI,VETERİNER,Anabilim Dalı,243193,Aktif,DEPARTMENT OF VETERINARY PHYSIOLOGY,11,106,NULL,0
243197,VETERİNERLİK HİSTOLOJİ VE EMBRİYOLOJİ ANABİLİM DALI,VETERİNER,Anabilim Dalı,243193,Aktif,DEPARTMENT OF VETERINARY HISTOLOGY AND EMBRYOLOGY,11,106,NULL,0
243198,VETERİNER HEKİMLİĞİ TARİHİ VE DEONTOLOJİ ANABİLİM DALI,VETERİNER,Anabilim Dalı,243193,Aktif,DEPARTMENT OF HISTORY OF VETERINARY MEDICINE AND DEONTOLOGY,11,106,NULL,0
243199,KLİNİK ÖNCESİ BİLİMLERİ BÖLÜMÜ,KLİNİK ÖN,Bölüm,228577,Aktif,DEPARTMENT OF PRECLINICAL SCIENCES,10,106,NULL,0
243200,VETERİNERLİK PATOLOJİSİ ANABİLİM DALI,VETERİNER,Anabilim Dalı,243199,Aktif,DEPARTMENT OF VETERINARY PATHOLOGY,11,106,NULL,0
243201,VETERİNERLİK MİKROBİYOLOJİSİ ANABİLİM DALI,VETERİNER,Anabilim Dalı,243199,Aktif,DEPARTMENT OF VETERINARY MICROBIOLOGY,11,106,NULL,0
243202,VETERİNERLİK VİROLOJİ ANABİLİM DALI,VETERİNER,Anabilim Dalı,243199,Aktif,DEPARTMENT OF VETERINARY VIROLOGY,11,106,NULL,0
243203,VETERİNERLİK PARAZİTOLOJİSİ ANABİLİM DALI,VETERİNER,Anabilim Dalı,243199,Aktif,DEPARTMENT OF VETERINARY PARASITOLOGY,11,106,NULL,0
243204,VETERİNERLİK FARMAKOLOJİ VE TOKSİKOLOJİSİ ANABİLİM DALI,VETERİNER,Anabilim Dalı,243199,Aktif,DEPARTMENT OF VETERINARY PHARMACOLOGY AND TOXICOLOGY,11,106,NULL,0
243205,KLİNİK BİLİMLER BÖLÜMÜ,KLİNİK Bİ,Bölüm,228577,Aktif,DEPARTMENT OF CLINICAL SCIENCES (FACULTY OF VETERINARY MEDICINE),10,106,NULL,0
243206,VETERİNERLİK İÇ HASTALIKLARI ANABİLİM DALI,VETERİNER,Anabilim Dalı,243205,Aktif,DEPARTMENT OF VETERINARY INTERNAL MEDICINE,11,106,NULL,0
243207,VETERİNERLİK CERRAHİSİ ANABİLİM DALI,VETERİNER,Anabilim Dalı,243205,Aktif,DEPARTMENT OF VETERINARY SURGERY,11,106,NULL,0
243208,VETERİNRLİK DOĞUM VE JİNEKOLOJİSİ ANABİLİM DALI,VETERİNRL,Anabilim Dalı,243205,Aktif,DEPARTMENT OF VETERINARY OBSTETRICS AND GYNECOLOGY,11,106,NULL,0
243209,DÖLERME VE SUNİ TOHUMLAMA ANABİLİM DALI,DÖLERME V,Anabilim Dalı,243205,Aktif,DEPARTMENT OF FERTILIZATION AND ARTIFICIAL INSEMINATION,11,106,NULL,0
243210,GIDA HİJYENİ VE TEKNOLOJİSİ BÖLÜMÜ,GIDA HİJY,Bölüm,228577,Aktif,DEPARTMENT OF VETERINARY MEDICINE FOOD HYGIENE AND TECHNOLOGY,10,106,NULL,0
243211,VETERİNERLİK GIDA HİJYENİ VE TEKNOLOJİSİ ANABİLİM DALI,VETERİNER,Anabilim Dalı,243210,Aktif,DEPARTMENT OF VETERINARY MEDICINE FOOD HYGIENE AND TECHNOLOGY,11,106,NULL,0
243212,ZOOTEKNİ VE HAYVAN BESLEME BÖLÜMÜ,"ZOOTEKNİ ",Bölüm,228577,Aktif,DEPARTMENT OF ZOOTECHNICS AND ANIMAL NUTRITION,10,106,NULL,0
243213,VETERİNERLİK ZOOTEKNİ ANABİLİM DALI,VETERİNER,Anabilim Dalı,243212,Aktif,DEPARTMENT OF VETERINARY ZOOTECHNICS,11,106,NULL,0
243214,HAYVAN BESLEME VE BESLENME HASTALIĞI ANABİLİM DALI,HAYVAN BE,Anabilim Dalı,243212,Aktif,DEPARTMENT OF ANIMAL NUTRITION AND NUTRITIONAL DISEASES (VETERINARY MEDICINE),11,106,NULL,0
243215,VETERİNERLİK GENETİĞİ ANABİLİM DALI,VETERİNER,Anabilim Dalı,243212,Aktif,DEPARTMENT OF GENETICS (VETERINARY MEDICINE),11,106,NULL,0
243216,VETERİNERLİK BİYOİSTATİSTİK ANABİLİM DALI,VETERİNER,Anabilim Dalı,243212,Aktif,DEPARTMENT OF BIOSTATISTICS (VETERINARY MEDICINE),11,106,NULL,0
243217,HAYVAN SAĞLIĞI EKONOMİSİ VE İŞLETMECİLİĞİ ANABİLİM DALI,HAYVAN SA,Anabilim Dalı,243212,Aktif,DEPARTMENT OF ANIMAL HEALTH ECONOMICS AND MANAGEMENT,11,108,NULL,0
243394,DİŞ PROTEZ TEKNOLOJİSİ PR.,DİŞ PROTE,Önlisans,166922,Yarı Pasif,DENTAL PROSTHETICS TECHNOLOGY - DENTAL TECHNOLOGY PR.,20,NULL,NULL,0
243395,İLK VE ACİL YARDIM PR.,İLK VE AC,Önlisans,166924,Yarı Pasif,FIRST AND EMERGENCY AID PR.,20,NULL,NULL,0
243396,SAĞLIK BAKIM HİZMETLERİ BÖLÜMÜ,SAĞLIK BA,Bölüm,107638,Kapatılmış,DEPARTMENT OF HEALTH CARE SERVICES,10,NULL,NULL,0
243397,YAŞLI BAKIMI PR.,YAŞLI BAK,Önlisans,243396,Yarı Pasif,GERIATRIC CARE PR.,20,NULL,NULL,0
243398,ELEKTRİK PR. (İÖ),"ELEKTRİK ",Önlisans,164905,Yarı Pasif,ELECTRICITY PR. (EVENING EDUCATION),20,NULL,NULL,0
244507,SINIF ÖĞRETMENLİĞİ (YL) (TEZSİZ),SINIF ÖĞR,Tezsiz Yüksek Lisans Programı,107695,Aktif,CLASSROOM TEACHING (MASTER) (WITHOUT THESIS),29,NULL,NULL,298607
244508,MUHASEBE (YL) (TEZLİ),"MUHASEBE ",Tezli Yüksek Lisans Programı,107695,Aktif,ACCOUNTING (MASTER) (WITH THESIS),16,NULL,NULL,107445
244579,BİYOMEDİKAL MÜHENDİSLİĞİ PR. (İÖ),BİYOMEDİK,Lisans,165117,Yarı Pasif,BIOMEDICAL ENGINEERING PR. (EVENING EDUCATION),13,NULL,NULL,0
245085,SANAT VE TASARIM (SY),"SANAT VE ",Disiplinlerarası Sanatta Yeterlik Programı,107695,Aktif,ART AND DESIGN (PROFICIENCY IN ARTS),25,NULL,NULL,458612
245261,BOTANİK BAHÇESİ UYGULAMA VE ARAŞTIRMA MERKEZİ,BOTANİK B,Uygulama ve Araştırma Merkezi,107211,Aktif,BOTANIC GARDEN APPLICATION AND RESEARCH CENTER,8,NULL,NULL,0
245691,TEKSTİL TEKNOLOJİSİ PR. (İÖ),TEKSTİL T,Önlisans,164876,Yarı Pasif,TEXTILE TECHNOLOGY PR. (EVENING EDUCATION),20,NULL,NULL,0
245944,BİLGİSAYAR MÜHENDİSLİĞİ (DR) (İNGİLİZCE),BİLGİSAYA,Doktora Programı,107691,Aktif,COMPUTER ENGINEERING (DR) (ENGLISH),17,NULL,NULL,379437
246131,FİNANS (DR),FİNANS (D,Doktora Programı,107695,Aktif,FINANCE (DR),17,NULL,NULL,107445
246698,"İŞ SAĞLIĞI VE GÜVENLİĞİ EĞİTİM, UYGULAMA VE ARAŞTIRMA MERKEZİ",İŞ SAĞLIĞ,Uygulama ve Araştırma Merkezi,107211,Aktif,"OCCUPATIONAL HEALTH AND SAFETY EDUCATION, APPLICATION AND RESEARCH CENTER",8,NULL,NULL,0
246892,İNŞAAT MÜHENDİSLİĞİ (DR) (OSMANİYE KORKUT ATA ÜNİV. ORTAK),İNŞAAT MÜ,Doktora Programı,107691,Kapatılmış,CIVIL ENGINEERING (DR) (OSMANIYE KORKUT ATA UNI. PARTNER),17,NULL,NULL,379442
247388,"PLASTİK, REKONSTRÜKTİF VE ESTETİK CERRAHİ ANABİLİM DALI","PLASTİK, ",Anabilim Dalı,107213,Aktif,"DEPARTMENT OF PLASTIC, RECONSTRUCTIVE AND ESTHETIC SURGERY",11,102,NULL,0
247610,BEYİN VE SİNİR CERRAHİSİ ANABİLİM DALI,"BEYİN VE ",Anabilim Dalı,107213,Aktif,DEPARTMENT OF BRAIN AND NERVE SURGERY,11,102,NULL,0
247611,ÇOCUK VE ERGEN RUH SAĞLIĞI VE HASTALIKLARI ANABİLİM DALI,"ÇOCUK VE ",Anabilim Dalı,107228,Aktif,DEPARTMENT OF PEDIATRIC AND ADOLESCENT MENTAL AND DISORDERS,11,111,NULL,0
