RID,CuAuthorID,ResearcherID,ResearcherIDTip,Oncelik,Tarandi,Dogrulandi,DogrulayanPersonelRol_Id,DogrulamaZamani
9654,3788,HHK-1141-2022,1,0,0,1,12212,2024-06-12 14:40:34.713
9655,2742,EZE-2774-2022,1,0,0,1,12212,2024-06-12 14:40:35.113
9656,155,FUF-9772-2022,1,0,0,1,12212,2024-06-12 14:40:35.690
9657,1718,IZU-6670-2023,1,0,0,1,12212,2024-06-12 14:40:36.020
9658,981,EXM-5988-2022,1,0,0,1,12212,2024-06-12 14:40:36.163
9659,1110,CFR-7896-2022,1,0,0,1,12212,2024-06-12 14:40:36.777
9660,2693,JQN-1907-2023,1,0,0,1,12212,2024-06-12 14:40:37.520
9661,1132,FDP-4960-2022,1,0,0,1,12212,2024-06-12 14:40:37.740
9662,2439,JJA-7672-2023,1,0,0,1,12212,2024-06-12 14:40:37.877
9663,111,KDB-0043-2024,1,0,0,1,12212,2024-06-12 14:40:38.180
9664,3777,HCI-2383-2022,1,0,0,1,12212,2024-06-12 14:40:38.397
9665,1259,ILP-6793-2023,1,0,0,1,12212,2024-06-12 14:40:38.497
9666,1381,KGQ-5294-2024,1,0,0,1,12212,2024-06-12 14:40:38.637
9667,1389,DLL-0272-2022,1,0,0,1,12212,2024-06-12 14:40:38.810
9668,3375,KJN-6494-2024,1,0,0,1,12212,2024-06-12 14:40:39.313
9669,829,KKQ-1010-2024,1,0,0,1,12212,2024-06-12 14:40:39.743
9670,2283,IZX-7892-2023,1,0,0,1,12212,2024-06-12 14:40:39.877
9671,1182,FRJ-2406-2022,1,0,0,1,12212,2024-06-12 14:40:40.230
9672,1972,KCD-2739-2024,1,0,0,1,12212,2024-06-12 14:40:40.493
9673,2359,ENH-7316-2022,1,0,0,1,12212,2024-06-12 14:40:40.693
9674,1876,JLA-5845-2023,1,0,0,1,12212,2024-06-12 14:40:41.290
9675,259,JLH-9043-2023,1,0,0,1,12212,2024-06-12 14:40:41.470
9676,3870,JLC-3744-2023,1,0,0,1,12212,2024-06-12 14:40:41.660
9677,2707,CHZ-2251-2022,1,0,0,1,12212,2024-06-12 14:40:41.897
9678,4006,DXK-6151-2022,1,0,0,1,12212,2024-06-12 14:40:42.427
9679,3509,CXD-7460-2022,1,0,0,1,12212,2024-06-12 14:40:42.710
9680,494,CNQ-8943-2022,1,0,0,1,12212,2024-06-12 14:40:42.977
9681,942,IOB-7714-2023,1,0,0,1,12212,2024-06-12 14:40:43.210
9682,1241,EJF-2389-2022,1,0,0,1,11204,2024-11-15 15:30:01.930
9683,3812,CCC-6647-2022,1,0,0,1,12212,2024-06-12 14:40:43.927
9684,4146,GWM-0180-2022,1,0,0,1,12212,2024-06-12 14:40:44.077
9685,143,EZD-7865-2022,1,0,0,1,12212,2024-06-12 14:40:44.347
9686,1829,FBG-7127-2022,1,0,0,1,12212,2024-06-12 14:40:44.447
9687,774,JLA-8775-2023,1,0,0,1,12212,2024-06-12 14:40:44.633
9688,2343,JIH-5732-2023,1,0,0,0,NULL,2024-11-15 09:56:45.410
9689,1615,DGH-7299-2022,1,0,0,1,12212,2024-06-12 14:40:45.400
9690,3630,IHJ-6531-2023,1,0,0,1,12212,2024-06-12 14:40:45.900
9691,3511,GNG-3781-2022,1,0,0,1,12212,2024-06-12 14:40:46.477
9692,2365,DWU-4694-2022,1,0,0,1,12212,2024-06-12 14:40:46.617
9693,2449,HDN-5127-2022,1,0,0,1,12212,2024-06-12 14:40:46.997
9694,222,JJT-4280-2023,1,0,0,1,12212,2024-06-12 14:40:47.230
9695,1250,GMY-0417-2022,1,0,0,1,12212,2024-06-12 14:40:47.373
9696,3957,GMQ-0703-2022,1,0,0,1,12212,2024-06-12 14:40:47.477
9697,537,FDN-5989-2022,1,0,0,1,12212,2024-06-12 14:40:47.653
9698,2457,GNK-4257-2022,1,0,0,1,12212,2024-06-12 14:40:47.993
9699,2493,GNW-0730-2022,1,0,0,1,12212,2024-06-12 14:40:48.210
9700,2824,JRK-0941-2023,1,0,0,1,12212,2024-06-12 14:40:48.310
9701,4042,GPB-1230-2022,1,0,0,1,12212,2024-06-12 14:40:48.750
9702,2357,ECT-7285-2022,1,0,0,1,12212,2024-06-12 14:40:49.283
9703,2453,JJA-5221-2023,1,0,0,1,12212,2024-06-12 14:40:49.787
9704,1359,JJU-0409-2023,1,0,0,1,12212,2024-06-12 14:40:49.877
9705,3820,GPH-4559-2022,1,0,0,1,12212,2024-06-12 14:40:50.033
9706,3398,IYS-5264-2023,1,0,0,1,12212,2024-06-12 14:40:50.260
9707,575,GPO-1822-2022,1,0,0,1,12212,2024-06-12 14:40:50.447
9708,2826,ILM-4107-2023,1,0,0,1,12212,2024-06-12 14:40:50.620
9709,561,JKC-0696-2023,1,0,0,1,12212,2024-06-12 14:40:51.280
9710,81,JJA-8609-2023,1,0,0,1,12212,2024-06-12 14:40:51.430
9711,1039,JJL-8025-2023,1,0,0,1,12212,2024-06-12 14:40:51.647
9712,1519,KCK-3582-2024,1,0,0,1,12212,2024-06-12 14:40:52.443
9713,2343,JGV-8280-2023,1,0,0,0,NULL,2024-11-15 09:56:45.410
9714,3836,GVY-2735-2022,1,0,0,1,12212,2024-06-12 14:40:52.837
9715,2201,F-6190-2012,1,0,0,1,12212,2024-06-12 14:40:52.940
9716,1876,JIO-2655-2023,1,0,0,1,12212,2024-06-12 14:40:53.480
9717,170,CXD-7290-2022,1,0,0,1,12212,2024-06-12 14:40:53.670
9718,1030,EII-5768-2022,1,0,0,1,12212,2024-06-12 14:40:53.853
9719,409,CTT-3495-2022,1,0,0,1,12212,2024-06-12 14:40:54.793
9720,269,GXT-4202-2022,1,0,0,1,12212,2024-06-12 14:40:55.477
9721,1755,CSF-8954-2022,1,0,0,1,12212,2024-06-12 14:40:55.583
9722,2025,CMD-2220-2022,1,0,0,1,12212,2024-06-12 14:40:55.970
9723,3834,GYG-4448-2022,1,0,0,1,12212,2024-06-12 14:40:56.187
9724,976,CPN-6765-2022,1,0,0,1,12212,2024-06-12 14:40:56.413
9725,1151,FEB-7585-2022,1,0,0,0,NULL,2024-11-12 11:44:06.717
9726,1976,FXW-1158-2022,1,0,0,1,12212,2024-06-12 14:40:56.727
9727,2434,IUS-0010-2023,1,0,0,1,12212,2024-06-12 14:40:58.570
9728,611,F-7548-2017,1,0,0,1,12212,2024-06-12 14:40:58.717
9729,3984,GYH-9172-2022,1,0,0,1,12212,2024-06-12 14:40:59.060
9730,669,IAV-8327-2023,1,0,0,1,12212,2024-06-12 14:40:59.597
9731,2344,JKQ-0172-2023,1,0,0,1,12212,2024-06-12 14:41:00.067
9732,3340,AAI-1402-2020,1,0,0,1,12212,2024-06-12 14:41:00.267
9733,2897,HIQ-0414-2022,1,0,0,1,12212,2024-06-12 14:41:00.560
9734,1357,GDB-0505-2022,1,0,0,1,12212,2024-06-12 14:41:00.793
9735,3805,HJJ-7266-2023,1,0,0,1,12212,2024-06-12 14:41:01.340
9736,3765,GLX-5272-2022,1,0,0,1,12212,2024-06-12 14:41:01.600
9737,3863,CYE-9719-2022,1,0,0,1,12212,2024-06-12 14:41:01.747
9738,1642,CMZ-9653-2022,1,0,0,1,12212,2024-06-12 14:41:01.877
9739,1232,JKA-8318-2023,1,0,0,0,NULL,2024-11-07 16:44:00.643
9740,1474,JJV-6024-2023,1,0,0,1,12212,2024-06-12 14:41:02.597
9741,3775,HJV-8922-2023,1,0,0,1,12212,2024-06-12 14:41:02.813
9742,2109,FSH-5551-2022,1,0,0,1,12212,2024-06-12 14:41:02.923
9743,2308,IHT-2436-2023,1,0,0,1,12212,2024-06-12 14:41:03.080
9744,3721,JVG-4628-2024,1,0,0,1,12212,2024-06-12 14:41:03.577
9745,2389,JYT-9369-2024,1,0,0,0,NULL,2024-10-14 14:39:16.153
9746,814,EKT-2621-2022,1,0,0,1,12212,2024-06-12 14:41:04.040
9747,410,FWJ-9760-2022,1,0,0,1,12212,2024-06-12 14:41:04.260
9748,949,HMB-9028-2023,1,0,0,1,12212,2024-06-12 14:41:04.370
9749,774,DJT-0492-2022,1,0,0,1,12212,2024-06-12 14:41:04.460
9750,3982,IOP-8605-2023,1,0,0,1,12212,2024-06-12 14:41:04.583
9751,2523,HST-1680-2023,1,0,0,1,12212,2024-06-12 14:41:04.810
9752,2677,ELU-4756-2022,1,0,0,1,12212,2024-06-12 14:41:05.027
9753,2903,ECE-7897-2022,1,0,0,1,12212,2024-06-12 14:41:05.487
9754,1935,JMW-7824-2023,1,0,0,1,12212,2024-06-12 14:41:05.747
9755,2193,FFM-1912-2022,1,0,0,1,12212,2024-06-12 14:41:05.893
9756,1898,AAG-5201-2020,1,0,0,1,12212,2024-06-12 14:41:06.077
9757,3676,EQI-9431-2022,1,0,0,1,12212,2024-06-12 14:41:06.260
9758,3610,HOX-2089-2023,1,0,0,1,12212,2024-06-12 14:41:06.440
9759,2330,GQW-9883-2022,1,0,0,1,12212,2024-06-12 14:41:06.743
9760,3010,CXN-6095-2022,1,0,0,1,12212,2024-06-12 14:41:07.457
9761,1689,JLX-5804-2023,1,0,0,1,12212,2024-06-12 14:41:07.613
9762,737,HTH-4909-2023,1,0,0,1,12212,2024-06-12 14:41:07.893
9763,2459,GWR-6951-2022,1,0,0,1,12212,2024-06-12 14:41:08.197
9764,1907,JGU-5726-2023,1,0,0,1,12212,2024-06-12 14:41:08.713
9765,2949,JJI-1521-2023,1,0,0,1,12212,2024-06-12 14:41:08.907
9766,164,JLH-3498-2023,1,0,0,1,12212,2024-06-12 14:41:09.077
9767,1381,KGW-4982-2024,1,0,0,1,12212,2024-06-12 14:41:09.193
9768,2018,GQA-5126-2022,1,0,0,1,12212,2024-06-12 14:41:09.337
9769,928,HXA-0648-2023,1,0,0,1,12212,2024-06-12 14:41:09.627
9770,1553,JHK-9647-2023,1,0,0,1,12212,2024-06-12 14:41:09.943
9771,3746,GWW-0749-2022,1,0,0,1,12212,2024-06-12 14:41:10.177
9772,3597,HKZ-4917-2023,1,0,0,1,12212,2024-06-12 14:41:10.360
9773,3694,GNA-6264-2022,1,0,0,1,12212,2024-06-12 14:41:10.513
9774,2152,CGZ-6078-2022,1,0,0,1,12212,2024-06-12 14:41:10.990
9775,2724,GZD-0033-2022,1,0,0,1,12212,2024-06-12 14:41:11.127
9777,2161,JJK-2696-2023,1,0,0,1,12212,2024-06-12 14:41:12.367
9778,187,GWG-0179-2022,1,0,0,1,12212,2024-06-12 14:41:12.637
9779,979,JKG-6045-2023,1,0,0,1,12212,2024-06-12 14:41:12.827
9780,619,JLG-1228-2023,1,0,0,1,12212,2024-06-12 14:41:13.143
9781,1281,JKH-3469-2023,1,0,0,1,12212,2024-06-12 14:41:13.403
9782,3592,ETS-5010-2022,1,0,0,1,12212,2024-06-12 14:41:14.277
9783,962,JOO-5028-2023,1,0,0,1,12212,2024-06-12 14:41:14.660
9784,3636,GYR-5152-2022,1,0,0,1,12212,2024-06-12 14:41:15.137
9785,304,CWP-9903-2022,1,0,0,1,12212,2024-06-12 14:41:15.600
9786,1520,JMM-4295-2023,1,0,0,1,12212,2024-06-12 14:41:15.747
9787,609,JLF-4180-2023,1,0,0,1,12212,2024-06-12 14:41:15.897
9788,3946,CEI-4532-2022,1,0,0,1,12212,2024-06-12 14:41:16.160
9789,288,JKT-8615-2023,1,0,0,1,12212,2024-06-12 14:41:16.460
9790,349,JHS-1317-2023,1,0,0,1,12212,2024-06-12 14:41:16.923
9791,1056,DXN-9877-2022,1,0,0,1,12212,2024-06-12 14:41:17.303
9792,3885,HND-8941-2023,1,0,0,1,12212,2024-06-12 14:41:17.713
9793,2124,DLQ-8400-2022,1,0,0,1,12212,2024-06-12 14:41:17.847
9794,979,JJB-9620-2023,1,0,0,1,12212,2024-06-12 14:41:18.027
9795,4237,JGZ-7400-2023,1,0,0,1,12212,2024-06-12 14:41:18.377
9796,373,JRK-3077-2023,1,0,0,1,12212,2024-06-12 14:41:18.637
9797,3887,HZP-7240-2023,1,0,0,1,12212,2024-06-12 14:41:18.970
9798,87,GGL-7540-2022,1,0,0,1,12212,2024-06-12 14:41:19.277
9799,699,IKN-9792-2023,1,0,0,1,12212,2024-06-12 14:41:19.387
9800,829,IGX-3380-2023,1,0,0,1,12212,2024-06-12 14:41:19.673
9801,3551,IJP-7099-2023,1,0,0,1,12212,2024-06-12 14:41:19.777
9802,2619,JVN-6749-2024,1,0,0,1,12212,2024-06-12 14:41:19.910
9803,976,ICS-4686-2023,1,0,0,1,12212,2024-06-12 14:41:20.167
9804,1534,IBG-0684-2023,1,0,0,1,12212,2024-06-12 14:41:20.443
9805,4193,IJZ-1225-2023,1,0,0,1,12212,2024-06-12 14:41:20.713
9806,2639,HQX-8349-2023,1,0,0,1,12212,2024-06-12 14:41:21.163
9807,2503,H-2038-2014,1,0,0,1,12212,2024-06-12 14:41:21.390
9808,377,IRC-9740-2023,1,0,0,1,12212,2024-06-12 14:41:21.613
9809,2028,IRW-8817-2023,1,0,0,1,12212,2024-06-12 14:41:21.960
9810,1039,JLX-0753-2023,1,0,0,1,12212,2024-06-12 14:41:22.670
9811,3594,EPO-4183-2022,1,0,0,1,12212,2024-06-12 14:41:22.900
9812,2651,IRJ-8311-2023,1,0,0,1,12212,2024-06-12 14:41:23.177
9813,1899,JVA-5378-2023,1,0,0,1,12212,2024-06-12 14:41:23.327
9814,2537,ISY-6097-2023,1,0,0,1,12212,2024-06-12 14:41:23.793
9815,148,JKR-7117-2023,1,0,0,1,12212,2024-06-12 14:41:24.430
9816,3800,IUZ-6616-2023,1,0,0,1,12212,2024-06-12 14:41:24.620
9817,854,IUZ-4000-2023,1,0,0,1,12212,2024-06-12 14:41:24.767
9818,1972,IQW-9672-2023,1,0,0,1,12212,2024-06-12 14:41:24.870
9819,1620,HSS-1044-2023,1,0,0,0,NULL,2024-10-10 12:51:32.993
9820,915,EDF-5969-2022,1,0,0,1,12212,2024-06-12 14:41:25.883
9821,2876,FZM-7584-2022,1,0,0,1,12212,2024-06-12 14:41:25.997
9822,1709,JIW-5639-2023,1,0,0,1,12212,2024-06-12 14:41:26.097
9823,996,IQX-8373-2023,1,0,0,1,12212,2024-06-12 14:41:26.203
9824,1174,GCK-5596-2022,1,0,0,1,12212,2024-06-12 14:41:26.473
9825,3767,IZZ-2650-2023,1,0,0,1,12212,2024-06-12 14:41:26.743
9826,391,FPK-1039-2022,1,0,0,1,12212,2024-06-12 14:41:26.847
9827,3629,CKI-0371-2022,1,0,0,1,12212,2024-06-12 14:41:26.957
9828,911,IVA-3719-2023,1,0,0,1,11039,2024-10-13 07:34:19.143
9829,2029,JRU-6842-2023,1,0,0,1,12212,2024-06-12 14:41:27.207
9830,2871,JAJ-3060-2023,1,0,0,1,12212,2024-06-12 14:41:27.473
9831,322,ESM-6884-2022,1,0,0,1,12212,2024-06-12 14:41:27.737
9832,1228,EWM-7249-2022,1,0,0,1,12212,2024-06-12 14:41:27.840
9833,2535,ITN-8036-2023,1,0,0,1,12212,2024-06-12 14:41:28.340
9834,2957,J-1018-2018,1,0,0,1,12212,2024-06-12 14:41:28.877
9835,2561,IRD-1673-2023,1,0,0,1,12212,2024-06-12 14:41:29.327
9836,1922,HVO-9178-2023,1,0,0,1,12212,2024-06-12 14:41:29.950
9837,1359,JLV-5022-2023,1,0,0,1,12212,2024-06-12 14:41:30.137
9838,1414,JLT-5388-2023,1,0,0,1,12212,2024-06-12 14:41:30.243
9839,1500,DOI-7864-2022,1,0,0,1,12212,2024-06-12 14:41:30.483
9840,2315,HXB-9067-2023,1,0,0,1,12212,2024-06-12 14:41:30.597
9841,1870,EMQ-1416-2022,1,0,0,1,12212,2024-06-12 14:41:30.860
9842,312,JFU-0587-2023,1,0,0,1,12212,2024-06-12 14:41:30.960
9843,299,JHQ-5095-2023,1,0,0,1,12212,2024-06-12 14:41:31.103
9844,2930,EXY-1346-2022,1,0,0,1,12212,2024-06-12 14:41:31.567
9845,2145,JIY-3911-2023,1,0,0,1,12212,2024-06-12 14:41:31.713
9846,2452,FXG-1944-2022,1,0,0,1,12212,2024-06-12 14:41:32.310
9847,774,JJO-6917-2023,1,0,0,1,12212,2024-06-12 14:41:32.413
9848,236,IZO-3787-2023,1,0,0,1,12212,2024-06-12 14:41:32.517
9849,370,EJR-9275-2022,1,0,0,1,12212,2024-06-12 14:41:32.620
9850,1525,IWA-3760-2023,1,0,0,1,12212,2024-06-12 14:41:32.963
9851,836,JDK-9869-2023,1,0,0,1,12212,2024-06-12 14:41:33.147
9852,312,JLX-1689-2023,1,0,0,1,12212,2024-06-12 14:41:33.693
9853,2699,JKH-3964-2023,1,0,0,1,12212,2024-06-12 14:41:33.803
9854,1456,FVP-4123-2022,1,0,0,1,12212,2024-06-12 14:41:33.910
9855,2109,JGV-7966-2023,1,0,0,1,12212,2024-06-12 14:41:34.097
9856,829,JNQ-4623-2023,1,0,0,1,12212,2024-06-12 14:41:34.333
9857,3688,JCR-8491-2023,1,0,0,1,12212,2024-06-12 14:41:35.073
9858,1161,IXM-9048-2023,1,0,0,1,12212,2024-06-12 14:41:35.257
9859,3368,JQQ-2387-2023,1,0,0,1,12212,2024-06-12 14:41:35.520
9860,3374,JQT-2032-2023,1,0,0,1,12212,2024-06-12 14:41:35.983
9861,3607,GCG-5571-2022,1,0,0,1,12212,2024-06-12 14:41:36.167
9862,571,ISB-9879-2023,1,0,0,1,12212,2024-06-12 14:41:36.270
9863,2695,CRW-4255-2022,1,0,0,1,12212,2024-06-12 14:41:36.617
9864,530,JLC-5317-2023,1,0,0,1,12212,2024-06-12 14:41:36.837
9865,2754,JJL-6923-2023,1,0,0,1,12212,2024-06-12 14:41:37.333
9866,653,JRH-0934-2023,1,0,0,1,12212,2024-06-12 14:41:37.437
9867,437,JKC-9098-2023,1,0,0,1,12212,2024-06-12 14:41:37.543
9868,14,JSO-4688-2023,1,0,0,1,12212,2024-06-12 14:41:38.170
9869,1199,FZQ-5795-2022,1,0,0,1,12212,2024-06-12 14:41:38.377
9870,1030,JIT-0866-2023,1,0,0,1,12212,2024-06-12 14:41:38.533
9871,3598,JSW-2736-2023,1,0,0,1,12212,2024-06-12 14:41:38.720
9872,2823,JTL-4145-2023,1,0,0,1,12212,2024-06-12 14:41:38.960
9873,1815,KCF-9181-2024,1,0,0,1,12212,2024-06-12 14:41:39.067
9874,2421,JTL-2168-2023,1,0,0,1,12212,2024-06-12 14:41:39.257
9875,277,JGW-0944-2023,1,0,0,1,12212,2024-06-12 14:41:39.453
9876,1686,IXC-8457-2023,1,0,0,1,12212,2024-06-12 14:41:39.553
9877,2560,JSW-5667-2023,1,0,0,1,12212,2024-06-12 14:41:39.660
9878,362,JTI-1857-2023,1,0,0,1,12212,2024-06-12 14:41:39.823
9879,1638,JSX-8665-2023,1,0,0,1,12212,2024-06-12 14:41:40.013
9880,3704,JLT-8937-2023,1,0,0,1,12212,2024-06-12 14:41:40.203
9881,1129,JIU-5900-2023,1,0,0,1,12212,2024-06-12 14:41:40.310
9882,1356,JIJ-3451-2023,1,0,0,1,12212,2024-06-12 14:41:40.417
9883,452,KFA-9498-2024,1,0,0,1,12212,2024-06-12 14:41:40.523
9884,1282,IWV-3029-2023,1,0,0,1,12212,2024-06-12 14:41:40.750
9885,217,JVI-0482-2024,1,0,0,1,12212,2024-06-12 14:41:40.990
9886,1506,JVR-5974-2024,1,0,0,1,12212,2024-06-12 14:41:41.343
9887,1367,JSX-8627-2023,1,0,0,1,12212,2024-06-12 14:41:41.453
9888,4176,ABV-5544-2022,1,0,0,1,12212,2024-06-12 14:41:41.600
9889,2294,JWB-0825-2024,1,0,0,1,12212,2024-06-12 14:41:42.133
9890,2090,JWS-2362-2024,1,0,0,1,12212,2024-06-12 14:41:42.557
9891,2681,JWR-5301-2024,1,0,0,1,12212,2024-06-12 14:41:42.660
9892,429,IFI-8161-2023,1,0,0,1,12212,2024-06-12 14:41:42.807
9893,117,JXH-2716-2024,1,0,0,1,12212,2024-06-12 14:41:43.033
9894,530,JXE-7061-2024,1,0,0,1,12212,2024-06-12 14:41:43.263
9895,1451,JXK-7861-2024,1,0,0,1,12212,2024-06-12 14:41:43.500
9896,737,JXU-3650-2024,1,0,0,1,12212,2024-06-12 14:41:43.613
9897,530,JXQ-6466-2024,1,0,0,1,12212,2024-06-12 14:41:43.810
9898,2950,ABC-1823-2020,1,0,0,1,12212,2024-06-12 14:41:43.923
9899,2779,JYK-6660-2024,1,0,0,1,12212,2024-06-12 14:41:44.110
9900,3598,JYL-1561-2024,1,0,0,1,12212,2024-06-12 14:41:44.427
9901,1990,JYD-9079-2024,1,0,0,1,12212,2024-06-12 14:41:44.610
9902,1878,JYJ-9290-2024,1,0,0,1,12212,2024-06-12 14:41:44.800
9903,452,KFT-6445-2024,1,0,0,1,12212,2024-06-12 14:41:44.927
9904,2643,JWS-7742-2024,1,0,0,1,12212,2024-06-12 14:41:45.030
9905,542,KFB-0004-2024,1,0,0,1,12212,2024-06-12 14:41:45.197
9906,2564,ICL-9756-2023,1,0,0,1,12212,2024-06-12 14:41:45.307
9907,4313,IZY-9647-2023,1,0,0,1,12212,2024-06-12 14:41:45.527
9908,2822,JIS-0890-2023,1,0,0,1,12212,2024-06-12 14:41:45.633
9909,2779,JZA-6893-2024,1,0,0,1,12212,2024-06-12 14:41:45.900
9910,299,JNO-1515-2023,1,0,0,1,12212,2024-06-12 14:41:46.007
9911,3390,EOJ-1079-2022,1,0,0,1,12212,2024-06-12 14:41:46.187
9912,611,EWR-7337-2022,1,0,0,1,12212,2024-06-12 14:41:46.297
9913,4153,JJM-5793-2023,1,0,0,1,12212,2024-06-12 14:41:46.480
9914,1105,JJP-5233-2023,1,0,0,1,12212,2024-06-12 14:41:46.580
9915,2274,IRH-6528-2023,1,0,0,1,12212,2024-06-12 14:41:46.963
9916,1508,JZH-4813-2024,1,0,0,1,12212,2024-06-12 14:41:47.510
9917,3647,JZQ-2280-2024,1,0,0,1,12212,2024-06-12 14:41:47.693
9918,383,IRB-8540-2023,1,0,0,1,12212,2024-06-12 14:41:48.037
9919,892,KBO-5448-2024,1,0,0,1,12212,2024-06-12 14:41:48.463
9920,4273,GFJ-7390-2022,1,0,0,1,12212,2024-06-12 14:41:48.637
9921,224,KCC-6398-2024,1,0,0,1,12212,2024-06-12 14:41:48.953
9922,3859,KCB-7707-2024,1,0,0,1,12212,2024-06-12 14:41:49.077
9923,2318,ESB-1528-2022,1,0,0,1,12212,2024-06-12 14:41:49.220
9924,639,JSR-1060-2023,1,0,0,1,12212,2024-06-12 14:41:49.717
9925,589,CXN-2834-2022,1,0,0,1,12212,2024-06-12 14:41:49.820
9926,1113,JND-1523-2023,1,0,0,1,12212,2024-06-12 14:41:49.927
9927,464,KCD-2682-2024,1,0,0,1,12212,2024-06-12 14:41:50.253
9928,1158,HPT-0132-2023,1,0,0,1,12212,2024-06-12 14:41:50.697
9929,1425,EHS-3647-2022,1,0,0,1,12212,2024-06-12 14:41:50.923
9930,1094,EQE-0623-2022,1,0,0,1,12212,2024-06-12 14:41:51.067
9931,2441,IRT-1356-2023,1,0,0,1,12212,2024-06-12 14:41:51.217
9932,663,CHJ-5215-2022,1,0,0,1,12212,2024-06-12 14:41:51.440
9933,2145,KDC-0407-2024,1,0,0,1,12212,2024-06-12 14:41:51.590
9934,1286,KBV-2302-2024,1,0,0,1,12212,2024-06-12 14:41:51.710
9935,50,KDH-9469-2024,1,0,0,0,NULL,2024-10-08 14:38:50.340
9936,695,HXB-1785-2023,1,0,0,1,12212,2024-06-12 14:41:52.047
9937,530,KBE-7285-2024,1,0,0,1,12212,2024-06-12 14:41:52.233
9938,1129,DWS-4858-2022,1,0,0,1,12212,2024-06-12 14:41:52.543
9939,1520,JTF-6570-2023,1,0,0,1,12212,2024-06-12 14:41:52.647
9940,313,JJP-8859-2023,1,0,0,1,12212,2024-06-12 14:41:52.837
9941,531,JMA-2252-2023,1,0,0,1,12212,2024-06-12 14:41:53.140
9942,1896,JLR-0973-2023,1,0,0,1,12212,2024-06-12 14:41:53.247
9943,428,JZO-3233-2024,1,0,0,1,12212,2024-06-12 14:41:53.550
9944,1485,JAS-9530-2023,1,0,0,1,12212,2024-06-12 14:41:54.200
9945,2294,JWA-7782-2024,1,0,0,1,12212,2024-06-12 14:41:54.370
9946,1451,FZO-5393-2022,1,0,0,1,12212,2024-06-12 14:41:54.517
9947,1573,DAU-2845-2022,1,0,0,1,12212,2024-06-12 14:41:54.780
9948,2038,HZS-6966-2023,1,0,0,1,12212,2024-06-12 14:41:55.047
9949,2935,KEK-4675-2024,1,0,0,1,12212,2024-06-12 14:41:55.363
9950,3375,KEQ-3278-2024,1,0,0,1,12212,2024-06-12 14:41:55.587
9951,2294,KEZ-6670-2024,1,0,0,1,12212,2024-06-12 14:41:55.730
9952,3367,DFY-0369-2022,1,0,0,1,12212,2024-06-12 14:41:55.917
9953,2619,JCD-3995-2023,1,0,0,1,12212,2024-06-12 14:41:56.067
9954,2258,JYX-0233-2024,1,0,0,1,12212,2024-06-12 14:41:56.180
9955,1861,HOO-3380-2023,1,0,0,1,12212,2024-06-12 14:41:56.287
9956,889,JYY-8610-2024,1,0,0,1,12212,2024-06-12 14:41:56.457
9957,847,JRL-3561-2023,1,0,0,1,12212,2024-06-12 14:41:56.603
9958,2937,KFN-9436-2024,1,0,0,1,12212,2024-06-12 14:41:56.830
9959,4297,JRI-6239-2023,1,0,0,1,12212,2024-06-12 14:41:57.247
9960,4122,KFH-2612-2024,1,0,0,1,12212,2024-06-12 14:41:57.353
9961,1599,KFH-6735-2024,1,0,0,1,12212,2024-06-12 14:41:57.503
9962,4052,KFG-9606-2024,1,0,0,1,12212,2024-06-12 14:41:57.730
9963,2389,JNB-2661-2023,1,0,0,0,NULL,2024-10-14 14:39:16.153
9964,1468,JND-4117-2023,1,0,0,1,12212,2024-06-12 14:41:58.100
9965,979,JMO-1008-2023,1,0,0,1,12212,2024-06-12 14:41:58.207
9966,304,JLH-9419-2023,1,0,0,1,12212,2024-06-12 14:41:58.440
9967,1520,JKT-3045-2023,1,0,0,1,12212,2024-06-12 14:41:58.587
9968,1129,HQO-4810-2023,1,0,0,1,12212,2024-06-12 14:41:58.930
9969,130,JWT-1960-2024,1,0,0,1,12212,2024-06-12 14:41:59.140
9970,2279,KGB-6593-2024,1,0,0,1,12212,2024-06-12 14:41:59.333
9971,1471,IEI-4739-2023,1,0,0,1,12212,2024-06-12 14:41:59.657
9972,1907,KGE-9522-2024,1,0,0,1,12212,2024-06-12 14:41:59.803
9973,1505,KGE-0270-2024,1,0,0,1,12212,2024-06-12 14:41:59.990
9974,375,KGA-5468-2024,1,0,0,1,12212,2024-06-12 14:42:00.097
9975,2900,JPW-1293-2023,1,0,0,1,12212,2024-06-12 14:42:00.203
9976,530,JMF-8868-2023,1,0,0,1,12212,2024-06-12 14:42:00.307
9977,2837,JUM-2067-2023,1,0,0,1,12212,2024-06-12 14:42:00.417
9978,1541,CTD-8190-2022,1,0,0,1,12212,2024-06-12 14:42:00.647
9979,606,EQY-0916-2022,1,0,0,1,12212,2024-06-12 14:42:00.793
9980,2325,CZM-2836-2022,1,0,0,1,12212,2024-06-12 14:42:01.120
9981,2282,JZF-9278-2024,1,0,0,1,12212,2024-06-12 14:42:01.313
9982,2194,KEM-6382-2024,1,0,0,1,12212,2024-06-12 14:42:01.500
9983,889,HVD-5514-2023,1,0,0,1,12212,2024-06-12 14:42:02.010
9984,2951,JZT-3400-2024,1,0,0,1,12212,2024-06-12 14:42:02.120
9985,3639,KKD-6496-2024,1,0,0,1,12212,2024-06-12 14:42:02.443
9986,3942,FFJ-9107-2022,1,0,0,1,12212,2024-06-12 14:42:02.593
9987,2723,KAP-3869-2024,1,0,0,1,12212,2024-06-12 14:42:02.740
